activityID,heart_rate,hand temperature (°C),hand acceleration X ±16g,hand acceleration Y ±16g,hand acceleration Z ±16g,hand gyroscope X,hand gyroscope Y,hand gyroscope Z,hand magnetometer X,hand magnetometer Y,hand magnetometer Z,chest temperature (°C),chest acceleration X ±16g,chest acceleration Y ±16g,chest acceleration Z ±16g,chest gyroscope X,chest gyroscope Y,chest gyroscope Z,chest magnetometer X,chest magnetometer Y,chest magnetometer Z,ankle temperature (°C),ankle acceleration X ±16g,ankle acceleration Y ±16g,ankle acceleration Z ±16g,ankle gyroscope X,ankle gyroscope Y,ankle gyroscope Z,ankle magnetometer X,ankle magnetometer Y,ankle magnetometer Z,PeopleId
cycling,130.0,30.8125,-10.0633,3.7262,7.53577,0.0438893,-0.112424,0.216944,28.4265,-2.27925,-49.2202,35.1875,0.430103,7.74144,-5.31856,-0.0831826,0.31784,-0.39123,12.4844,-42.9844,10.6156,31.9375,8.20097,-4.75432,-0.790133,0.466702,-0.558092,0.124037,-39.3065,9.35768,28.3491,8
running,167.0,33.8125,-4.58937,17.4411,10.0732,1.89784,-1.41291,-2.09872,46.1722,-26.9099,-21.0232,36.375,1.01703,20.4133,-2.09656,-0.493348,-1.79627,0.492409,1.25298,-41.1761,34.0749,34.0625,5.35675,0.380571,-4.40141,2.04453,1.25551,6.03197,-8.17136,-43.7201,19.3011,5
transient activities,126.0,30.875,-0.34185,-10.1441,0.992891,1.10041,-0.335032,0.442483,-1.35363,24.9114,5.39894,34.0,-0.569133,10.1195,0.618629,-0.0154349,0.439939,0.275129,18.4022,-26.4296,3.37156,31.75,9.45108,0.0461592,-3.7785,0.0849527,0.176068,-0.111918,-22.7892,11.8767,26.8441,8
walking,114.0,30.3125,-6.95978,1.56188,1.62402,0.369369,-1.48367,1.42949,47.9756,3.77119,-19.1132,35.3125,0.399809,8.26755,0.0613889,0.514579,-0.157895,-0.364331,17.6193,-35.3251,27.8104,33.1875,10.2605,-0.954355,-2.76066,-0.648106,0.0814809,-0.940284,-36.0414,-21.3692,10.9509,4
sitting,79.0,32.1875,-0.888144,9.80581,-0.352678,-0.371622,0.212411,-0.0771404,3.99203,-29.8318,-7.24102,35.25,1.01989,9.54741,0.300788,0.110599,0.014621,0.000959002,2.41276,-20.6379,-2.36081,33.125,9.79753,0.807706,0.349409,0.074987,0.0223866,-0.0810884,-13.3313,-4.25353,18.5778,3
Nordic walking,123.0,30.6875,-0.730844,-6.5449,4.28484,-0.55941,0.205891,0.257778,51.6103,42.5487,-11.613,33.75,1.45247,6.80207,1.01453,0.0441111,-0.460335,-0.37524,12.5267,-59.5153,31.1554,31.8125,26.8727,-6.79074,-12.1629,-3.00062,-1.99851,-6.63218,-51.9924,14.7359,22.1994,8
lying,80.0,31.625,7.25437,1.30321,6.37932,-0.01761,-0.0165702,0.00448654,-3.52875,23.7759,-54.8359,33.4375,0.653244,-0.06671,9.42482,-0.0127123,0.0567565,-0.0235172,45.6291,13.4018,-45.542,32.0625,-0.0365699,-7.30942,-7.07167,-0.0186444,-0.0105178,0.0168239,-18.7658,44.298,-1.03577,1
walking,127.0,32.875,-12.855,5.57542,3.98536,-1.46275,0.111016,2.16563,59.1481,30.7467,-8.02987,37.125,2.90234,9.65169,-5.62847,-0.221821,0.264107,-0.350226,-6.38815,-53.1867,45.3897,34.4375,9.86779,4.59456,-3.14643,-0.413929,0.174075,-1.98413,-53.5603,-29.0005,3.17057,1
Nordic walking,128.0,30.4375,-12.4919,9.35603,2.78494,0.0910363,1.15417,-2.94523,31.5295,-17.3751,-33.924,35.375,-3.97259,11.6004,-10.2897,-0.24321,-0.107732,0.220081,23.6654,-26.5129,24.7983,34.125,10.4714,1.72074,-5.05189,-1.90083,1.04051,-2.56678,-25.7217,-17.6309,-13.2746,2
descending stairs,148.0,33.5,-3.64401,-2.76414,4.45937,-0.666337,-0.21663,0.40819,48.9104,-19.1127,-19.37,37.75,-0.123137,1.6311,-1.55279,-0.3514,-0.654346,0.16562,4.01053,-48.3171,-17.0499,32.3125,-40.3447,-37.759,-13.509,-2.22492,-0.535008,3.7967,-41.0804,-16.3426,14.8986,7
transient activities,178.0,30.25,-10.9151,2.60966,4.98661,1.40924,0.236403,-1.36332,52.6675,-5.32191,-68.0604,33.875,0.71287,12.0604,-1.3005,-0.175354,0.177803,-0.26771,30.4117,-74.5119,-17.4535,33.1875,11.109,-0.347814,-3.29598,-0.066503,0.780537,-1.72624,-82.7776,13.8284,12.7784,1
sitting,72.0,34.3125,-2.98138,-5.09257,7.71009,-0.00693484,0.0217549,0.0225751,9.6993,11.3905,-31.2864,37.625,0.414933,9.66331,0.444335,-0.0219797,0.00693014,-0.0321972,5.11048,-25.0287,-3.92009,33.875,9.12698,2.69573,-2.52481,-0.0126199,-0.00544215,-0.0177732,-18.5507,15.7806,25.2943,8
transient activities,138.0,30.3125,-2.7646,3.2925,7.87749,0.434552,-0.303413,-0.101646,34.6036,-60.7701,-15.7946,33.9375,-0.575084,10.0167,-3.44684,-0.0560141,-0.573441,0.168178,-22.0746,-51.3301,21.8644,33.1875,11.0411,10.8803,2.69221,-1.33923,-0.35485,1.72266,-42.8721,2.54716,50.5794,1
transient activities,144.0,30.8125,-7.42381,-1.5147,0.857698,-0.901268,-0.4694,-0.260654,37.7939,22.1737,-35.2145,34.25,1.55035,10.2311,1.43108,0.0411785,0.974346,-0.198047,-1.36366,-39.7337,-19.2511,31.8125,11.8743,-2.19936,-4.97458,1.14006,0.151246,1.44168,-35.3748,9.15407,25.8102,8
walking,102.0,32.875,-8.90061,1.86656,0.0544222,0.594762,-0.485671,-0.381185,47.6526,3.16457,-24.0957,37.6875,1.55877,9.81035,0.46458,-0.195353,-0.225205,-0.215946,18.2093,-30.5739,26.6595,32.1875,13.2276,0.19197,-1.27094,-1.00927,0.690162,-1.77919,-35.3666,-21.8159,1.8765,7
vacuum cleaning,95.0,33.1875,0.702004,7.55983,0.217542,-0.230231,0.514621,-0.575252,27.5765,-22.5343,-29.5366,36.6875,-1.44486,9.15546,-3.15003,0.36417,0.196959,-0.682719,0.437522,-36.4984,4.08444,34.0625,9.80641,-0.0100889,-1.80644,-0.0478333,0.139519,0.325372,-40.2084,-4.43589,20.6524,3
Nordic walking,124.0,30.75,-3.36403,-17.5899,5.78366,-0.0486655,-0.537048,-0.64694,6.78885,34.6266,-33.1275,33.875,-2.65639,12.0876,-4.4593,-0.42916,0.10938,0.0371365,-2.13091,-39.5841,-11.9251,31.75,9.65431,-5.33213,-0.887412,-0.576535,-0.0820508,4.29525,-37.2638,-21.164,16.1941,8
transient activities,97.0,33.8125,-7.68765,5.22023,2.75539,-0.0152332,-0.00652968,0.00317052,44.0463,-3.07874,1.2773,36.8125,1.12568,9.7709,-0.00778915,0.0746996,-0.0298138,-0.0300139,12.7126,-30.2393,23.9402,35.1875,9.52251,0.226128,-2.6212,-0.00421597,0.0170573,-0.0136014,-19.8608,-11.6387,4.33039,6
transient activities,110.0,33.8125,-10.1703,2.95048,1.34032,-1.14132,-1.23018,3.01895,41.1544,-33.5938,-34.672,35.875,0.234335,6.22426,-1.48381,0.277424,0.0609169,-0.623557,-3.72011,-66.2336,20.5292,34.8125,9.53622,2.02005,-3.78988,-0.354273,0.328809,-0.492907,-73.872,2.65617,-0.534122,1
transient activities,117.0,32.875,2.82245,2.93511,6.76927,1.92372,0.0704633,0.127909,-16.2733,-16.5195,-45.2376,36.625,1.74124,9.77029,0.196969,-0.103782,-0.171301,-0.0259886,7.72595,-37.7491,-17.9301,34.9375,9.45771,-0.374065,-3.46711,0.0645809,0.0380286,-0.0250397,-60.5343,26.267,33.3608,6
ironing,111.0,33.5625,-8.15362,-1.065,8.04239,-0.874683,-0.0450941,-0.686133,18.1811,0.750743,-47.5119,35.625,0.464659,7.54361,-6.71125,0.0394087,-0.077315,-0.0699291,1.9131,-41.433,9.96923,34.25,9.28002,3.31888,0.0969806,-0.0277725,-0.00288625,0.0160837,-45.1749,-5.52312,34.5863,4
ironing,79.0,33.5625,-2.65634,4.46439,7.49028,0.239216,0.333258,1.08118,1.17325,-31.4713,-41.639,36.3125,-1.98493,9.30618,-3.39263,0.0550885,-0.10808,-0.0157928,3.01219,-40.3073,4.75332,32.6875,9.54067,-0.729832,-1.8047,0.0244912,-0.0194741,0.00818826,-33.6367,-12.2678,38.1805,7
sitting,75.0,31.875,0.617718,7.94794,5.33379,-0.016324,0.0299069,-0.00903705,0.963625,-23.2808,-20.676,34.8125,0.762592,9.11633,3.24032,0.0155057,-0.0346599,-0.00371606,2.91865,-17.8064,-8.35563,32.75,4.30431,-5.32138,-7.42539,0.0458296,0.00820625,0.00850401,-14.1068,16.8205,28.9588,3
ironing,100.0,33.3125,-2.10021,1.28582,8.93337,-1.27934,1.59027,0.245436,-18.4859,-43.0121,-91.0289,35.25,-0.0720981,8.23067,-5.6003,0.0645093,0.388899,-0.297522,-31.3881,-62.3901,31.1466,34.0625,9.46047,-1.32553,-3.19105,0.00272997,0.0274001,-0.0820193,-47.7442,-14.13,56.6303,1
transient activities,124.0,32.8125,2.15453,7.66772,5.04986,0.30216,-0.600667,-0.121327,10.7903,-39.0615,-39.4752,37.125,-0.241497,9.76755,-1.15545,0.0184903,-0.00194604,-2.20682e-05,23.0837,-39.7878,12.2686,34.375,9.77277,-0.135727,-0.339602,-0.0122093,0.00607422,-0.00427255,-43.3099,-4.59745,-17.5716,1
sitting,79.0,32.1875,-1.0059,8.15018,5.30879,-0.0539176,0.0376929,-0.0059343,4.09952,-21.7243,-20.4637,35.25,0.448079,9.37853,2.88528,0.0092225,0.0122945,-0.0136175,4.52367,-18.4267,-7.47406,33.125,9.63931,0.648344,1.39069,0.0375734,-0.0369539,0.0127852,-13.4504,-4.23797,17.7125,3
ironing,107.0,33.5625,-5.42551,5.51537,8.02257,0.200887,0.548764,0.646439,7.73747,-4.40421,-53.3649,35.6875,-1.99357,7.32116,-7.3746,-0.0943807,-0.0926072,0.252361,12.7188,-41.3164,10.4668,34.3125,9.83981,0.0562114,-0.648822,-0.0383192,0.151221,-0.0415793,-46.6336,11.9461,39.9505,4
sitting,75.0,31.875,-1.83331,6.69035,6.80233,-0.0339135,0.034493,-0.0433782,6.71674,-20.4624,-24.0007,34.8125,-0.255023,9.83975,-1.62059,0.0298019,0.0198409,0.0157457,6.96594,-25.8766,1.45579,31.5625,9.22251,-1.35822,-3.65636,-0.0039714,-0.00382793,0.00826008,-5.45383,-7.31475,11.6095,7
vacuum cleaning,104.0,34.125,-12.0432,2.66625,1.85205,-0.356691,-1.69897,2.62551,36.2362,-11.1234,-32.516,36.6875,1.07901,9.26237,-2.83361,-0.0890626,0.772303,0.670779,-2.05559,-37.5413,4.98436,35.1875,10.0439,1.8373,-0.387655,-0.602671,-0.117088,0.450694,-39.0349,16.2716,19.9739,6
descending stairs,165.0,32.1875,-10.4771,6.03888,2.74934,-3.21905,1.66237,2.43927,45.5089,-2.74639,-7.54029,36.8125,0.666653,8.98432,-5.16343,-0.128887,0.0901222,-0.404033,-6.67897,-28.8737,27.154,34.8125,9.86992,2.03548,-1.27823,-0.0467987,0.129232,0.211056,-31.085,-19.4185,28.0923,2
transient activities,112.0,33.5,-7.95624,3.94337,3.98727,-0.030561,-0.0221523,-0.00756117,44.386,7.4424,-11.9104,36.75,0.994454,9.72105,-1.86861,-0.00607132,0.054652,-0.0379277,21.609,-26.0489,19.3252,35.125,9.14946,-1.43433,-3.57946,-0.0365308,-0.007043,-0.0194266,-24.9916,-6.08,12.5322,6
running,156.0,33.8125,-7.38563,2.38717,4.42443,-1.63073,-0.895194,0.406278,21.6168,-25.9764,-28.4593,36.5,3.07439,13.1816,-1.41625,-0.650023,1.81541,-0.530647,2.2733,-30.6206,17.1016,34.0625,26.9319,0.0866623,-3.52231,-0.460275,0.200571,-1.23565,-27.7075,-21.2241,26.4397,5
vacuum cleaning,135.0,33.6875,-13.1084,0.307434,8.65631,-1.73111,-1.23178,1.17538,41.0682,17.648,-16.4122,35.75,-0.92501,8.9914,-4.88253,0.336601,0.0567108,-0.198435,8.05579,-44.5234,10.6858,34.6875,9.61838,0.0293865,-1.8472,-0.11684,0.228506,-0.0662687,12.7206,-12.3851,-3.50702,1
cycling,116.0,29.75,-3.36162,4.83231,5.59259,0.0169597,-0.112599,-0.252184,23.7856,-30.3189,-33.2805,34.625,-1.55511,4.62615,-10.3394,-0.232266,-0.164088,0.281194,-4.15338,-21.7783,36.2727,33.5,12.6735,-0.539774,0.425855,-0.0916725,0.7023,-1.89561,-42.866,1.28345,20.7351,2
standing,92.0,32.5625,-8.836,2.95297,2.78433,-0.0117055,-0.0149297,-0.000396969,31.7128,-12.4844,-8.87599,35.6875,0.175481,9.63271,1.3694,0.0125861,-0.0429078,-0.0365146,-4.64668,-28.3893,-8.72986,33.5,9.81741,-0.0133012,-1.42041,0.0225617,0.0275854,-0.0039793,-6.47901,-2.57542,23.6146,3
ascending stairs,157.0,32.5625,-6.89214,7.12775,4.60827,0.0122063,0.878644,0.689719,53.2853,-17.4786,-10.2025,35.375,-0.760352,10.3081,0.575831,-0.101638,1.87218,0.305867,5.08932,-39.8748,11.1105,33.375,8.24538,12.0451,-7.64711,0.748068,-0.838035,-1.93857,-71.7693,-3.46128,22.0091,4
transient activities,116.0,34.6875,-2.65075,5.8292,7.3703,-0.072073,0.119968,-0.102952,13.5439,-25.6703,-29.4947,38.1875,0.62027,9.76145,-1.64319,0.122404,0.143638,-0.148985,-6.51994,-31.0564,4.21146,34.4375,9.84676,-0.505524,-1.61,0.0147616,0.0780423,-0.0216446,-23.003,7.10792,21.4593,5
walking,119.0,32.9375,-15.58475,-3.0229600000000003,1.10617,0.4840585,-0.5287855,-1.94743,36.46605,-23.14305,11.65045,37.4375,-1.9105,12.6634,-2.4729,0.00374064,-0.641254,0.0942582,13.549,-30.2743,27.8944,33.125,9.67286,-1.96985,-3.49359,0.905208,0.149606,1.55763,-32.1944,31.1249,20.8318,8
vacuum cleaning,101.0,34.5,-4.43486,8.63369,5.44823,-1.48393,-0.372856,-1.40824,19.9587,-26.5826,-18.846,38.0,-0.310089,-1.92843,-10.1407,-0.632159,-0.513832,0.681359,9.36053,10.1903,34.6822,35.25,10.5764,-0.971755,-0.866427,-0.0396914,-0.957128,-0.256789,-43.6292,15.5453,20.5222,2
transient activities,126.0,28.375,-7.86006,3.45561,4.68313,0.0823878,-0.0327702,-0.0699342,51.6783,0.838612,-26.1894,33.9375,0.902616,9.73526,0.18189,0.00979798,-0.101212,0.00179068,23.9208,-43.271,4.49261,33.9375,9.30911,-0.373438,-3.43005,-0.0207189,0.00348936,0.0271903,-43.3982,-22.4126,12.9118,6
transient activities,94.0,32.625,-8.54173,3.89542,2.3622,-0.0881051,0.0437963,-0.00534818,38.5655,-43.6127,-5.47094,37.25,0.0309876,8.87624,-4.74867,0.0403908,0.0766366,-0.0274001,-13.4827,-46.9756,3.12361,35.0,9.55696,-2.25564,-0.946092,0.00718932,0.0250562,0.0109235,-45.2962,28.301,45.0563,2
walking,127.0,32.875,-5.04394,1.95095,0.150394,-0.397264,-0.753645,2.63293,49.7439,-28.7071,-30.32,37.125,-0.226229,9.92154,-0.652306,0.190955,0.0272864,-0.0420652,18.0438,-35.1261,46.2751,34.4375,10.2575,-0.0408606,-3.03649,-0.393362,0.472909,-0.874499,-47.9218,-27.0556,-17.2783,1
transient activities,80.0,31.625,2.74898,8.30432,4.63325,-0.243048,-0.00934819,0.676103,-4.00304,-22.0099,-29.4008,34.375,0.514683,9.48025,1.25988,0.0110196,0.0819175,-0.010649,2.07504,-25.4612,-11.3206,32.375,9.78786,0.440953,-1.23059,0.0437879,-0.0044524,0.0320121,-3.1487,-4.79487,15.6419,3
transient activities,96.0,34.9375,0.679579,9.62741,-1.94506,0.0490687,0.0332285,0.0387177,-7.3102,-18.7038,1.08238,36.8125,1.93884,6.78356,-7.03056,-0.472128,1.03704,-0.190403,-17.1684,-36.9943,15.1694,34.125,9.32562,-2.27958,-2.4919,-0.0875046,-0.0707649,0.146054,-37.6191,32.7428,41.0928,5
ascending stairs,122.0,32.625,-15.2169,3.47646,0.570177,-0.363241,0.022385,-0.179259,9.92238,-22.7487,-32.1297,35.625,3.41788,16.3792,-1.69146,0.320836,0.106055,-0.102382,18.9253,-32.8784,-14.4957,33.5625,13.7072,-1.36815,-1.21776,-0.094925,0.0163431,-0.429773,-43.6135,9.5743,-14.6414,4
standing,89.0,33.6875,-7.82761,3.07526,4.60793,-0.0614234,0.0162379,0.00915141,22.8831,-21.3354,-38.8574,36.0625,0.283831,9.8104,-0.139332,0.0163578,0.0753634,-0.0103848,-5.16776,-31.0858,-15.2376,34.875,9.64462,-0.423904,-2.15284,-0.00849942,0.0134996,0.0170758,-37.3474,19.9839,41.2504,6
ascending stairs,120.0,33.8125,-3.30377,8.57664,4.31075,0.261453,0.033372,-0.0905283,-13.5222,-21.1808,-42.4759,36.0625,-0.983258,9.45603,-3.02649,-0.105294,0.0336778,0.0773063,-13.0823,-46.0777,-10.9656,34.875,10.148,0.470042,-0.416692,0.0405794,-0.0406019,-0.0833452,-19.7013,-2.91693,51.5694,1
walking,109.0,30.75,-11.6867,1.13453,4.82608,0.459791,-1.30556,0.651794,48.4535,-13.8752,-17.826,35.5,3.53379,10.1903,-3.64402,-0.570283,0.273708,0.355948,-4.41637,-38.4649,-14.9084,33.3125,15.2752,2.08938,1.94121,1.04969,-1.28472,-2.25155,-36.8597,27.7485,19.4009,4
transient activities,111.0,33.8125,1.68361,9.37966,0.918879,-0.400687,-0.396127,0.430933,-40.8666,-40.7575,12.3659,36.8125,-0.144062,9.42469,-1.69467,0.0197367,-0.0548513,-0.0162432,-35.4418,-46.9441,-5.66742,34.9375,9.65812,-2.06298,-1.37074,0.0278336,0.00480463,0.0100002,-25.3464,-14.4116,68.3268,1
cycling,81.0,29.75,-4.99433,1.33055,7.15793,0.728863,-0.399549,-0.0766736,29.5859,-10.5156,-25.8133,35.3125,0.717611,8.20824,-8.52871,-0.0754502,-0.0704427,0.0105481,0.401422,-8.77223,32.193,34.3125,10.2482,0.690312,0.431939,0.070211,-0.225926,0.429388,-28.4403,-8.98114,18.1967,6
walking,114.0,33.5,-6.4523,6.1447,1.15431,3.76997,-0.644257,-1.77956,75.8106,-2.83576,6.5778,37.1875,-1.05635,4.31031,-1.15248,-0.219498,-0.0580604,0.375049,-33.7047,-56.9006,25.848,34.875,11.4463,-1.09992,-4.44554,3.2174,-1.87394,5.42514,-57.8879,-39.492,32.4296,1
rope jumping,181.0,30.1875,-4.18526,2.38873,7.39741,-3.74378,1.51008,-1.2508,61.7534,-32.6128,7.69086,33.8125,-1.06948,-3.09718,0.381478,0.834071,-0.0357029,-0.510466,-35.81,-56.2809,14.6623,33.125,4.27854,-4.82898,2.06432,-2.96069,0.276906,-0.895698,-54.8705,-29.5906,34.8624,1
vacuum cleaning,101.0,34.0625,-6.04829,6.68832,2.89046,0.00450826,-0.0581863,0.56746,36.2066,-25.8908,-34.6573,37.1875,-0.0478919,6.71341,-7.22121,0.968728,-0.0810002,0.16775,8.42937,-40.4024,27.6343,33.0625,9.26165,-1.66317,-3.5383,-0.159515,0.0212048,0.146727,-38.9158,24.2567,22.9436,7
ironing,89.0,35.3125,-4.10792,3.83751,8.2404,-0.374266,0.423782,1.05687,-3.58635,-5.53459,-49.6606,37.3125,-2.00912,9.38472,-2.92868,-0.104943,0.025307,-0.157712,8.17757,-39.069,-5.08808,34.4375,9.03867,-1.79766,-0.838481,0.157971,-0.351877,-0.501094,-49.3063,26.1873,21.6283,5
ironing,99.0,33.25,1.47654,7.55014,4.03943,1.46036,-1.7018,-0.635586,-17.8207,-49.5213,-61.7116,35.0625,0.729314,9.3372,-3.07252,-0.341158,-0.100266,0.27701,-18.3142,-65.3687,-8.49687,33.8125,9.53956,-0.30053,-3.23519,-0.0472952,0.104372,0.0257033,-44.7784,-8.74472,58.6439,1
transient activities,114.0,32.0625,-4.33309,5.18965,-6.16181,0.356327,0.577549,-0.339113,26.2049,-11.0568,7.92342,35.6875,0.421867,9.54324,-0.600614,0.432715,0.260599,0.271103,12.3276,-24.5367,10.7918,33.5625,9.25881,0.5325,-2.74157,-0.0214519,-0.0966396,0.292505,-27.6659,-4.29557,4.86174,4
transient activities,127.0,33.5,0.511169,9.37013,3.05664,0.0673091,0.104861,-0.043127,-17.2999,-47.2344,-30.3305,37.0625,-0.677914,9.76498,-1.74417,0.0423532,0.0742623,-0.03083,0.901278,-56.7306,-9.05169,34.8125,9.96402,-0.404299,-0.143026,0.0294925,0.0284845,0.0251937,-57.447,12.808,-2.78819,1
walking,104.0,32.9375,-6.75722,2.73787,1.77703,2.0446,0.307747,-0.526317,43.844,-25.6627,-12.1022,37.875,0.572466,4.95138,-0.234472,0.211361,0.269212,0.199439,-10.3692,-37.9888,-13.5425,32.1875,6.23507,-1.75948,-3.37579,1.40931,-2.73061,4.86566,-36.6958,-8.39296,34.3358,7
Nordic walking,120.0,30.625,-11.22875,14.55725,0.015224,0.1139163,-0.1611564999999999,0.854266,34.436800000000005,-15.94645,-14.268,35.625,3.53232,7.74655,-8.6311,0.131154,0.0646425,-0.136073,4.98187,-28.8036,13.6023,34.25,9.82391,7.81227,-6.60132,-1.41998,-0.0446138,-1.87382,-33.7192,17.1403,15.2594,2
transient activities,129.0,28.375,-10.247,-0.750924,3.16056,-0.847216,0.482047,-0.213357,39.2697,11.4357,-15.8612,34.0,-0.330853,9.9906,-1.62245,0.00658179,0.809735,0.0334248,18.0279,-24.2369,16.1879,33.9375,11.958,1.37802,-1.40709,0.59292,0.122461,1.40452,-35.2027,1.09546,2.84333,6
vacuum cleaning,82.0,33.0625,-2.9307,9.21634,4.04476,-0.525221,0.441814,0.359427,0.626751,-24.0603,-26.2355,36.5,-1.75278,9.33251,0.599744,0.0463717,0.0585902,-0.0611058,0.544428,-25.607,-2.02813,34.0,9.78662,1.04974,-1.38874,-0.010377,0.0158505,-0.0671951,0.328269,-8.33524,23.8689,3
ironing,99.0,33.625,-6.04658,2.55211,7.06108,-0.593786,0.308682,0.426931,6.69416,-17.0087,-56.6984,35.6875,-1.6756,8.08453,-5.70632,0.0425563,-0.0183496,0.00235931,2.69227,-43.1313,3.35709,34.3125,9.93528,-0.216467,0.12564,-0.068295,0.164683,0.0466948,-47.6555,10.4433,36.9702,4
walking,94.0,31.5625,-11.6786,4.30805,3.31449,0.362421,0.261115,-0.144527,51.5731,0.966631,-28.6834,36.375,-0.678987,13.5453,0.45062,-0.374407,-0.152252,0.149676,22.6008,-45.7898,-6.78262,34.875,11.7928,-8.80162,3.90257,-0.142804,-0.0692004,-2.72381,-44.8818,33.8788,-2.05104,6
descending stairs,121.0,34.125,-11.4567,-0.288453,-1.32365,-0.0457484,-0.172352,-0.346012,42.3415,-6.09977,-12.874,38.0,-0.678297,12.0779,0.610286,-0.21568,-0.868756,0.437724,0.133664,-25.383,17.0569,34.0625,13.5267,1.18955,-2.77906,-0.75917,1.18094,2.25771,-34.8203,2.37096,5.25434,8
transient activities,116.0,33.6875,-6.19534,6.82368,5.15856,-0.737844,0.0022543,0.265586,18.4,-38.8218,-9.21502,35.8125,0.895255,9.54543,-0.0499518,0.101745,0.270583,-0.0412076,-17.8683,-29.081,-4.33898,34.375,9.43903,0.685438,-3.0108,0.00539313,0.0240728,-0.0095716,-16.6525,-34.7653,31.0329,4
vacuum cleaning,98.0,34.5,-8.96515,7.29543,0.34304,0.622225,-0.256362,-1.20234,24.963,-14.895,-27.9199,38.0625,1.89104,7.73977,-4.86616,-0.341391,-0.557931,-0.131074,7.94921,-27.8244,5.68106,35.25,9.45838,-1.94403,-1.8366,0.216482,0.0421091,0.592197,-16.7196,32.9627,24.9439,2
transient activities,113.0,33.8125,-9.98477,2.97627,0.149901,-0.159154,-0.782268,1.03579,29.2565,-46.1702,-18.4692,35.9375,2.04415,12.319,-1.39339,-0.223739,0.410198,-0.426096,-21.0081,-60.3236,11.6944,34.875,12.288,-1.60483,-3.70057,-0.241096,1.0244,-1.76774,-67.3283,-37.614,32.4031,1
transient activities,92.0,33.5625,-9.06988,3.20826,1.43291,0.163048,0.056394,0.317537,43.7111,-41.4823,0.279528,37.75,1.64513,8.72373,-4.25428,0.0897397,-0.0562552,0.049217,-22.7713,-44.2048,2.86383,35.125,9.46583,-0.718674,-3.11758,-0.0375087,0.0178866,-0.0451907,-39.5323,23.3142,56.4674,2
lying,77.0,33.75,6.95631,2.48065,6.25542,-0.0066435,0.0222241,0.00922451,6.95636,2.03623,-44.7748,37.125,1.44531,3.69198,8.80742,0.0425677,-0.0263739,-0.0396246,30.8606,-2.3678,-26.7878,34.625,-0.476391,-9.34607,-3.74484,0.00825587,0.00693142,-0.0073616,-12.5569,23.5958,-3.90672,2
descending stairs,145.0,33.1875,4.32447,4.72058,8.32524,-1.84116,-0.617464,-1.55701,9.32622,-45.3401,-87.6339,36.6875,1.54796,6.15772,0.437536,0.267569,-0.836929,0.0713034,-30.9222,-44.7385,13.1436,35.0,9.76495,0.485667,-2.04148,0.0085729,0.0157296,-1.43545,34.1808,2.67284,95.8438,6
lying,79.0,34.875,0.937159,7.5333,5.91729,0.0240565,0.0474686,-0.00460035,-8.87857,7.91344,-33.065,36.625,-0.137906,1.70654,9.5596,0.0108496,-0.00542987,-0.0266863,38.6565,5.61409,-28.6774,34.125,-0.161478,-9.11364,-4.55344,-0.00424593,-0.01199,0.00424413,-13.6673,27.9327,-6.04747,5
transient activities,111.0,29.0,-9.38429,2.3084,2.35493,0.402951,-0.297012,0.11791,41.1235,-17.3842,-17.2533,32.625,1.15014,8.91355,-4.26386,-0.0690993,0.0322812,0.0356215,1.73926,-39.2878,11.0874,32.0,9.73403,-1.22718,-1.49091,0.0145148,0.039585,0.0252584,-34.8828,9.44803,24.4703,2
standing,84.0,33.625,-8.00633,3.52398,3.71853,0.0513134,0.0274281,-0.0207677,23.8986,-24.3663,-36.4789,36.0625,0.417818,9.88975,0.521094,0.0357881,-0.0787251,-0.0453283,-5.64966,-30.8077,-17.4986,34.8125,9.83505,-0.426053,-2.0351,-0.0308789,0.0206942,0.149424,-37.7041,18.973,41.6758,6
walking,120.0,32.6875,-9.25591,-0.672067,0.134639,-0.0811134,-0.108244,0.11601,21.0145,19.2158,-44.8737,37.25,-0.586839,13.378,3.58923,0.093503,0.124806,0.0550907,-7.04803,-37.3386,-12.5361,32.9375,16.3399,-1.18298,-7.32765,0.0583739,1.41516,3.05531,-45.391,5.49604,13.0143,8
descending stairs,146.0,31.5625,-2.0357,8.22044,-0.441493,-0.902726,0.863749,-0.285319,18.1254,-23.1698,11.7642,36.75,-1.19453,9.85451,0.104788,-0.0254478,0.145887,-0.153121,13.0466,-24.0013,21.0858,34.4375,9.82916,0.542973,0.197018,0.0352439,0.0521801,-0.0163191,-18.4475,-13.6268,6.76073,3
transient activities,133.0,31.0625,-6.45556,5.53914,5.54386,-0.152148,-0.105143,0.242193,49.7987,-26.3832,-67.4445,34.625,0.728895,9.75979,-1.83483,-0.0798319,0.017936,-0.0173605,3.35344,-71.9039,28.2287,33.375,9.83771,0.295671,-2.07814,0.0311412,-0.0571485,0.0740225,-100.123,-2.8625,-13.8702,1
standing,76.0,32.6875,-9.00454,2.76041,2.32061,0.0224659,-0.0425654,-0.0234039,31.6434,-15.8272,-10.5624,35.3125,0.581686,9.73258,-0.366009,0.0140543,-0.0421412,0.000479463,0.344484,-31.9446,-5.18303,32.125,9.43312,-0.871917,-2.92402,0.0127135,-0.0149714,0.00977497,-10.1881,-8.24615,8.61544,7
